id;value;parent
6103;Garrobo, El;41
6104;Gelves;41
6105;Gerena;41
6106;Gilena;41
6107;Gines;41
6108;Guadalcanal;41
6109;Guillena;41
6110;Herrera;41
6111;Huévar del Aljarafe;41
6112;Isla Mayor;41
6113;Lantejuela, La;41
6114;Lebrija;41
6115;Lora de Estepa;41
6116;Lora del Río;41
6117;Luisiana, La;41
6118;Madroño, El;41
6119;Mairena del Alcor;41
6120;Mairena del Aljarafe;41
6121;Marchena;41
6122;Marinaleda;41
6123;Martín de la Jara;41
6124;Molares, Los;41
6125;Montellano;41
6126;Morón de la Frontera;41
6127;Navas de la Concepción, Las;41
6128;Olivares;41
6129;Osuna;41
6130;Palacios y Villafranca, Los;41
6131;Palomares del Río;41
6132;Paradas;41
6133;Pedrera;41
6134;Pedroso, El;41
6135;Peñaflor;41
6136;Pilas;41
6137;Pruna;41
6138;Puebla de Cazalla, La;41
6139;Puebla de los Infantes, La;41
6140;Puebla del Río, La;41
6141;Real de la Jara, El;41
6142;Rinconada, La;41
6143;Roda de Andalucía, La;41
6144;Ronquillo, El;41
6145;Rubio, El;41
6146;Salteras;41
6147;San Juan de Aznalfarache;41
6148;San Nicolás del Puerto;41
6149;Sanlúcar la Mayor;41
6150;Santiponce;41
6151;Saucejo, El;41
6152;Sevilla;41
6153;Tocina;41
6154;Tomares;41
6155;Umbrete;41
6156;Utrera;41
6157;Valencina de la Concepción;41
6158;Villamanrique de la Condesa;41
6159;Villanueva de San Juan;41
6160;Villanueva del Ariscal;41
6161;Villanueva del Río y Minas;41
6162;Villaverde del Río;41
6163;Viso del Alcor, El;41
6164;Abejar;42
6165;Adradas;42
6166;Ágreda;42
6167;Alconaba;42
6168;Alcubilla de Avellaneda;42
6169;Alcubilla de las Peñas;42
6170;Aldealafuente;42
6171;Aldealices;42
6172;Aldealpozo;42
6173;Aldealseñor;42
6174;Aldehuela de Periáñez;42
6175;Aldehuelas, Las;42
6176;Alentisque;42
6177;Aliud;42
6178;Almajano;42
6179;Almaluez;42
6180;Almarza;42
6181;Almazán;42
6182;Almazul;42
6183;Almenar de Soria;42
6184;Alpanseque;42
6185;Arancón;42
6186;Arcos de Jalón;42
6187;Arenillas;42
6188;Arévalo de la Sierra;42
6189;Ausejo de la Sierra;42
6190;Baraona;42
6191;Barca;42
6192;Barcones;42
6193;Bayubas de Abajo;42
6194;Bayubas de Arriba;42
6195;Beratón;42
6196;Berlanga de Duero;42
6197;Blacos;42
6198;Bliecos;42
6199;Borjabad;42
6200;Borobia;42
6201;Buberos;42
6202;Buitrago;42
6203;Burgo de Osma-Ciudad de Osma;42
6204;Cabrejas del Campo;42
6205;Cabrejas del Pinar;42
6206;Calatañazor;42
6207;Caltojar;42
6208;Candilichera;42
6209;Cañamaque;42
6210;Carabantes;42
6211;Caracena;42
6212;Carrascosa de Abajo;42
6213;Carrascosa de la Sierra;42
6214;Casarejos;42
6215;Castilfrío de la Sierra;42
6216;Castillejo de Robledo;42
6217;Castilruiz;42
6218;Centenera de Andaluz;42
6219;Cerbón;42
6220;Cidones;42
6221;Cigudosa;42
6222;Cihuela;42
6223;Ciria;42
6224;Cirujales del Río;42
6225;Coscurita;42
6226;Covaleda;42
6227;Cubilla;42
6228;Cubo de la Solana;42
6229;Cueva de Ágreda;42
6230;Dévanos;42
6231;Deza;42
6232;Duruelo de la Sierra;42
6233;Escobosa de Almazán;42
6234;Espeja de San Marcelino;42
6235;Espejón;42
6236;Estepa de San Juan;42
6237;Frechilla de Almazán;42
6238;Fresno de Caracena;42
6239;Fuentearmegil;42
6240;Fuentecambrón;42
6241;Fuentecantos;42
6242;Fuentelmonge;42
6243;Fuentelsaz de Soria;42
6244;Fuentepinilla;42
6245;Fuentes de Magaña;42
6246;Fuentestrún;42
6247;Garray;42
6248;Golmayo;42
6249;Gómara;42
6250;Gormaz;42
6251;Herrera de Soria;42
6252;Hinojosa del Campo;42
6253;Langa de Duero;42
6254;Liceras;42
6255;Losilla, La;42
6256;Magaña;42
6257;Maján;42
6258;Matalebreras;42
6259;Matamala de Almazán;42
6260;Medinaceli;42
6261;Miño de Medinaceli;42
6262;Miño de San Esteban;42
6263;Molinos de Duero;42
6264;Momblona;42
6265;Monteagudo de las Vicarías;42
6266;Montejo de Tiermes;42
6267;Montenegro de Cameros;42
6268;Morón de Almazán;42
6269;Muriel de la Fuente;42
6270;Muriel Viejo;42
6271;Nafría de Ucero;42
6272;Narros;42
6273;Navaleno;42
6274;Nepas;42
6275;Nolay;42
6276;Noviercas;42
6277;Ólvega;42
6278;Oncala;42
6279;Pinilla del Campo;42
6280;Portillo de Soria;42
6281;Póveda de Soria, La;42
6282;Pozalmuro;42
6283;Quintana Redonda;42
6284;Quintanas de Gormaz;42
6285;Quiñonería;42
6286;Rábanos, Los;42
6288;Recuerda;42
6289;Rello;42
6290;Renieblas;42
6291;Retortillo de Soria;42
6292;Reznos;42
6293;Riba de Escalote, La;42
6294;Rioseco de Soria;42
6295;Rollamienta;42
6296;Royo, El;42
6297;Salduero;42
6298;San Esteban de Gormaz;42
6299;San Felices;42
6300;San Leonardo de Yagüe;42
6301;San Pedro Manrique;42
6302;Santa Cruz de Yanguas;42
6303;Santa María de Huerta;42
6304;Santa María de las Hoyas;42
6305;Serón de Nágima;42
6306;Soliedra;42
6307;Soria;42
6308;Sotillo del Rincón;42
6309;Suellacabras;42
6310;Tajahuerce;42
6311;Tajueco;42
6312;Talveila;42
6313;Tardelcuende;42
6314;Taroda;42
6315;Tejado;42
6316;Torlengua;42
6317;Torreblacos;42
6318;Torrubia de Soria;42
6319;Trévago;42
6320;Ucero;42
6321;Vadillo;42
6322;Valdeavellano de Tera;42
6323;Valdegeña;42
6324;Valdelagua del Cerro;42
6325;Valdemaluque;42
6326;Valdenebro;42
6327;Valdeprado;42
6328;Valderrodilla;42
6329;Valtajeros;42
6330;Velamazán;42
6331;Velilla de la Sierra;42
6332;Velilla de los Ajos;42
6333;Viana de Duero;42
6334;Villaciervos;42
6335;Villanueva de Gormaz;42
6336;Villar del Ala;42
6337;Villar del Campo;42
6338;Villar del Río;42
6339;Villares de Soria, Los;42
6340;Villasayas;42
6341;Villaseca de Arciel;42
6342;Vinuesa;42
6343;Vizmanos;42
6344;Vozmediano;42
6345;Yanguas;42
6346;Yelo;42
6347;Aiguamúrcia;43
6348;Albinyana;43
6349;Albiol, L';43
6350;Alcanar;43
6351;Alcover;43
6352;Aldea, L';43
6353;Aldover;43
6354;Aleixar, L';43
6355;Alfara de Carles;43
6356;Alforja;43
6357;Alió;43
6358;Almoster;43
6359;Altafulla;43
6360;Ametlla de Mar, L';43
6361;Ampolla, L';43
6362;Amposta;43
6363;Arboç, L';43
6364;Arbolí;43
6365;Argentera, L';43
6366;Arnes;43
6367;Ascó;43
6368;Banyeres del Penedès;43
6369;Barberà de la Conca;43
6370;Batea;43
6371;Bellmunt del Priorat;43
6372;Bellvei;43
6373;Benifallet;43
6374;Benissanet;43
6375;Bisbal de Falset, La;43
6376;Bisbal del Penedès, La;43
6377;Blancafort;43
6378;Bonastre;43
6379;Borges del Camp, Les;43
6380;Bot;43
6381;Botarell;43
6382;Bràfim;43
6383;Cabacés;43
6384;Cabra del Camp;43
6385;Calafell;43
6386;Camarles;43
6387;Cambrils;43
6388;Canonja, La;43
6389;Capafonts;43
6390;Capçanes;43
6391;Caseres;43
6392;Castellvell del Camp;43
6393;Catllar, El;43
6394;Colldejou;43
6395;Conesa;43
6396;Constantí;43
6397;Corbera d'Ebre;43
6398;Cornudella de Montsant;43
6399;Creixell;43
6400;Cunit;43
6401;Deltebre;43
6402;Duesaigües;43
6403;Espluga de Francolí, L';43
6404;Falset;43
6405;Fatarella, La;43
6406;Febró, La;43
6407;Figuera, La;43
6408;Figuerola del Camp;43
6409;Flix;43
6410;Forès;43
6411;Freginals;43
6412;Galera, La;43
6413;Gandesa;43
6414;Garcia;43
6415;Garidells, Els;43
6416;Ginestar;43
6417;Godall;43
6418;Gratallops;43
6419;Guiamets, Els;43
6420;Horta de Sant Joan;43
6421;Lloar, El;43
6422;Llorac;43
6423;Llorenç del Penedès;43
6424;Marçà;43
6425;Margalef;43
6426;Mas de Barberans;43
6427;Masdenverge;43
6428;Masllorenç;43
6429;Masó, La;43
6430;Maspujols;43
6431;Masroig, El;43
6432;Milà, El;43
6433;Miravet;43
6435;Montblanc;43
6436;Montbrió del Camp;43
6437;Montferri;43
6438;Montmell, El;43
6439;Mont-ral;43
6440;Mont-roig del Camp;43
6441;Móra d'Ebre;43
6442;Móra la Nova;43
6443;Morell, El;43
6444;Morera de Montsant, La;43
6445;Nou de Gaià, La;43
6446;Nulles;43
6447;Pallaresos, Els;43
6448;Palma d'Ebre, La;43
6449;Passanant i Belltall;43
6450;Paüls;43
6451;Perafort;43
6452;Perelló, El;43
6453;Piles, Les;43
6454;Pinell de Brai, El;43
6455;Pira;43
6456;Pla de Santa Maria, El;43
6457;Pobla de Mafumet, La;43
6458;Pobla de Massaluca, La;43
6459;Pobla de Montornès, La;43
6460;Poboleda;43
6461;Pont d'Armentera, El;43
6462;Pontils;43
6463;Porrera;43
6464;Pradell de la Teixeta;43
6465;Prades;43
6466;Prat de Comte;43
6467;Pratdip;43
6468;Puigpelat;43
6469;Querol;43
6470;Rasquera;43
6471;Renau;43
6472;Reus;43
6473;Riba, La;43
6474;Riba-roja d'Ebre;43
6475;Riera de Gaià, La;43
6476;Riudecanyes;43
6477;Riudecols;43
6478;Riudoms;43
6479;Rocafort de Queralt;43
6480;Roda de Barà;43
6481;Rodonyà;43
6482;Roquetes;43
6483;Rourell, El;43
6484;Salomó;43
6485;Salou;43
6486;Sant Carles de la Ràpita;43
6487;Sant Jaume dels Domenys;43
6488;Sant Jaume d'Enveja;43
6489;Santa Bàrbara;43
6490;Santa Coloma de Queralt;43
6491;Santa Oliva;43
6492;Sarral;43
6493;Savallà del Comtat;43
6494;Secuita, La;43
6495;Selva del Camp, La;43
6496;Senan;43
6497;Sénia, La;43
6498;Solivella;43
6499;Tarragona;43
6500;Tivenys;43
6501;Tivissa;43
6502;Torre de Fontaubella, La;43
6503;Torre de l'Espanyol, La;43
6504;Torredembarra;43
6505;Torroja del Priorat;43
6506;Tortosa;43
6507;Ulldecona;43
6508;Ulldemolins;43
6509;Vallclara;43
6510;Vallfogona de Riucorb;43
6511;Vallmoll;43
6512;Valls;43
6513;Vandellòs i l'Hospitalet de l'Infant;43
6514;Vendrell, El;43
6515;Vespella de Gaià;43
6516;Vilabella;43
6517;Vilalba dels Arcs;43
6518;Vilallonga del Camp;43
6519;Vilanova de Prades;43
6520;Vilanova d'Escornalbou;43
6521;Vilaplana;43
6522;Vila-rodona;43
6523;Vila-seca;43
6524;Vilaverd;43
6525;Vilella Alta, La;43
6526;Vilella Baixa, La;43
6527;Vimbodí i Poblet;43
6528;Vinebre;43
6529;Vinyols i els Arcs;43
6530;Xerta;43
6531;Ababuj;44
6532;Abejuela;44
6533;Aguatón;44
6534;Aguaviva;44
6535;Aguilar del Alfambra;44
6536;Alacón;44
6537;Alba;44
6538;Albalate del Arzobispo;44
6539;Albarracín;44
6540;Albentosa;44
6541;Alcaine;44
6542;Alcalá de la Selva;44
6543;Alcañiz;44
6544;Alcorisa;44
6545;Alfambra;44
6546;Aliaga;44
6547;Allepuz;44
6548;Alloza;44
6549;Allueva;44
6550;Almohaja;44
6551;Alobras;44
6552;Alpeñés;44
6553;Anadón;44
6554;Andorra;44
6555;Arcos de las Salinas;44
6556;Arens de Lledó;44
6557;Argente;44
6558;Ariño;44
6559;Azaila;44
6560;Bádenas;44
6561;Báguena;44
6562;Bañón;44
6563;Barrachina;44
6564;Bea;44
6565;Beceite;44
6566;Bello;44
6567;Belmonte de San José;44
6568;Berge;44
6569;Bezas;44
6570;Blancas;44
6571;Blesa;44
6572;Bordón;44
6573;Bronchales;44
6574;Bueña;44
6575;Burbáguena;44
6576;Cabra de Mora;44
6577;Calaceite;44
6578;Calamocha;44
6579;Calanda;44
6580;Calomarde;44
6581;Camañas;44
6582;Camarena de la Sierra;44
6583;Camarillas;44
6584;Caminreal;44
6585;Cantavieja;44
6586;Cañada de Benatanduz;44
6587;Cañada de Verich, La;44
6588;Cañada Vellida;44
6589;Cañizar del Olivar;44
6590;Cascante del Río;44
6591;Castejón de Tornos;44
6592;Castel de Cabra;44
6593;Castellar, El;44
6594;Castellote;44
6595;Castelnou;44
6596;Castelserás;44
6597;Cedrillas;44
6598;Celadas;44
6599;Cella;44
6600;Cerollera, La;44
6601;Codoñera, La;44
6602;Corbalán;44
6603;Cortes de Aragón;44
6604;Cosa;44
6605;Cretas;44
6606;Crivillén;44
6607;Cuba, La;44
6608;Cubla;44
6609;Cucalón;44
6610;Cuervo, El;44
6611;Cuevas de Almudén;44
6612;Cuevas Labradas;44
6613;Ejulve;44
6614;Escorihuela;44
6615;Escucha;44
6616;Estercuel;44
6617;Ferreruela de Huerva;44
6618;Fonfría;44
6619;Formiche Alto;44
6620;Fórnoles;44
6621;Fortanete;44
6622;Foz-Calanda;44
6623;Fresneda, La;44
6624;Frías de Albarracín;44
6625;Fuenferrada;44
6626;Fuentes Calientes;44
6627;Fuentes Claras;44
6628;Fuentes de Rubielos;44
6629;Fuentespalda;44
6630;Galve;44
6631;Gargallo;44
6632;Gea de Albarracín;44
6633;Ginebrosa, La;44
6634;Griegos;44
6635;Guadalaviar;44
6636;Gúdar;44
6637;Híjar;44
6638;Hinojosa de Jarque;44
6639;Hoz de la Vieja, La;44
6640;Huesa del Común;44
6641;Iglesuela del Cid, La;44
6642;Jabaloyas;44
6643;Jarque de la Val;44
6644;Jatiel;44
6645;Jorcas;44
6646;Josa;44
6647;Lagueruela;44
6648;Lanzuela;44
6649;Libros;44
6650;Lidón;44
6651;Linares de Mora;44
6652;Lledó;44
6653;Loscos;44
6654;Maicas;44
6655;Manzanera;44
6656;Martín del Río;44
6657;Mas de las Matas;44
6658;Mata de los Olmos, La;44
6659;Mazaleón;44
6660;Mezquita de Jarque;44
6661;Mirambel;44
6662;Miravete de la Sierra;44
6663;Molinos;44
6664;Monforte de Moyuela;44
6665;Monreal del Campo;44
6666;Monroyo;44
6667;Montalbán;44
6668;Monteagudo del Castillo;44
6669;Monterde de Albarracín;44
6670;Mora de Rubielos;44
6671;Moscardón;44
6672;Mosqueruela;44
6673;Muniesa;44
6674;Noguera de Albarracín;44
6675;Nogueras;44
6676;Nogueruelas;44
6677;Obón;44
6678;Odón;44
6679;Ojos Negros;44
6680;Olba;44
6681;Oliete;44
6682;Olmos, Los;44
6683;Orihuela del Tremedal;44
6684;Orrios;44
6685;Palomar de Arroyos;44
6686;Pancrudo;44
6687;Parras de Castellote, Las;44
6688;Peñarroya de Tastavins;44
6689;Peracense;44
6690;Peralejos;44
6691;Perales del Alfambra;44
6692;Pitarque;44
6693;Plou;44
6694;Pobo, El;44
6695;Portellada, La;44
6696;Pozondón;44
6697;Pozuel del Campo;44
6698;Puebla de Híjar, La;44
6699;Puebla de Valverde, La;44
6700;Puertomingalvo;44
6701;Ráfales;44
6702;Rillo;44
6703;Riodeva;44
6704;Ródenas;44
6705;Royuela;44
6706;Rubiales;44
6707;Rubielos de la Cérida;44
6708;Rubielos de Mora;44
6709;Salcedillo;44
6710;Saldón;44
6711;Samper de Calanda;44
6712;San Agustín;44
6713;San Martín del Río;44
6714;Santa Cruz de Nogueras;44
6715;Santa Eulalia;44
6716;Sarrión;44
6717;Segura de los Baños;44
6718;Seno;44
6719;Singra;44
6720;Terriente;44
6721;Teruel;44
6722;Toril y Masegoso;44
6723;Tormón;44
6724;Tornos;44
6725;Torralba de los Sisones;44
6726;Torre de Arcas;44
6727;Torre de las Arcas;44
6728;Torre del Compte;44
6729;Torre los Negros;44
6730;Torrecilla de Alcañiz;44
6731;Torrecilla del Rebollar;44
6732;Torrelacárcel;44
6733;Torremocha de Jiloca;44
6734;Torres de Albarracín;44
6735;Torrevelilla;44
6736;Torrijas;44
6737;Torrijo del Campo;44
6738;Tramacastiel;44
6739;Tramacastilla;44
6740;Tronchón;44
6741;Urrea de Gaén;44
6742;Utrillas;44
6743;Valacloche;44
6744;Valbona;44
6745;Valdealgorfa;44
6746;Valdecuenca;44
6747;Valdelinares;44
6748;Valdeltormo;44
6749;Valderrobres;44
6750;Valjunquera;44
6751;Vallecillo, El;44
6752;Veguillas de la Sierra;44
6753;Villafranca del Campo;44
6754;Villahermosa del Campo;44
6755;Villanueva del Rebollar de la Sierra;44
6756;Villar del Cobo;44
6757;Villar del Salz;44
6758;Villarluengo;44
6759;Villarquemado;44
6760;Villarroya de los Pinares;44
6761;Villastar;44
6762;Villel;44
6763;Vinaceite;44
6764;Visiedo;44
6765;Vivel del Río Martín;44
6766;Zoma, La;44
6767;Ajofrín;45
6768;Alameda de la Sagra;45
6769;Albarreal de Tajo;45
6770;Alcabón;45
6771;Alcañizo;45
6772;Alcaudete de la Jara;45
6773;Alcolea de Tajo;45
6774;Aldea en Cabo;45
6775;Aldeanueva de Barbarroya;45
6776;Aldeanueva de San Bartolomé;45
6777;Almendral de la Cañada;45
6778;Almonacid de Toledo;45
6779;Almorox;45
6780;Añover de Tajo;45
6781;Arcicóllar;45
6782;Argés;45
6783;Azután;45
6784;Barcience;45
6785;Bargas;45
6786;Belvís de la Jara;45
6787;Borox;45
6788;Buenaventura;45
6789;Burguillos de Toledo;45
6790;Burujón;45
6791;Cabañas de la Sagra;45
6792;Cabañas de Yepes;45
6793;Cabezamesada;45
6794;Calera y Chozas;45
6795;Caleruela;45
6796;Calzada de Oropesa;45
6797;Camarena;45
6798;Camarenilla;45
6799;Campillo de la Jara, El;45
6800;Camuñas;45
6801;Cardiel de los Montes;45
6802;Carmena;45
6803;Carpio de Tajo, El;45
6804;Carranque;45
6805;Carriches;45
6806;Casar de Escalona, El;45
6807;Casarrubios del Monte;45
6808;Casasbuenas;45
6809;Castillo de Bayuela;45
6810;Cazalegas;45
6811;Cebolla;45
6812;Cedillo del Condado;45
6813;Cerralbos, Los;45
6814;Cervera de los Montes;45
6815;Chozas de Canales;45
6816;Chueca;45
6817;Ciruelos;45
6818;Cobeja;45
6819;Cobisa;45
6820;Consuegra;45
6821;Corral de Almaguer;45
6822;Cuerva;45
6823;Domingo Pérez;45
6824;Dosbarrios;45
6825;Erustes;45
6826;Escalona;45
6827;Escalonilla;45
6828;Espinoso del Rey;45
6829;Esquivias;45
6830;Estrella, La;45
6831;Fuensalida;45
6832;Gálvez;45
6833;Garciotum;45
6834;Gerindote;45
6835;Guadamur;45
6836;Guardia, La;45
6837;Herencias, Las;45
6838;Herreruela de Oropesa;45
6839;Hinojosa de San Vicente;45
6840;Hontanar;45
6841;Hormigos;45
6842;Huecas;45
6843;Huerta de Valdecarábanos;45
6844;Iglesuela, La;45
6845;Illán de Vacas;45
6846;Illescas;45
6847;Lagartera;45
6848;Layos;45
6849;Lillo;45
6850;Lominchar;45
6851;Lucillos;45
6852;Madridejos;45
6853;Magán;45
6854;Malpica de Tajo;45
6855;Manzaneque;45
6856;Maqueda;45
6857;Marjaliza;45
6858;Marrupe;45
6859;Mascaraque;45
6860;Mata, La;45
6861;Mazarambroz;45
6862;Mejorada;45
6863;Menasalbas;45
6864;Méntrida;45
6865;Mesegar de Tajo;45
6866;Miguel Esteban;45
6867;Mocejón;45
6868;Mohedas de la Jara;45
6869;Montearagón;45
6870;Montesclaros;45
6871;Mora;45
6872;Nambroca;45
6873;Nava de Ricomalillo, La;45
6874;Navahermosa;45
6875;Navalcán;45
6876;Navalmoralejo;45
6877;Navalmorales, Los;45
6878;Navalucillos, Los;45
6879;Navamorcuende;45
6880;Noblejas;45
6881;Noez;45
6882;Nombela;45
6883;Novés;45
6884;Numancia de la Sagra;45
6885;Nuño Gómez;45
6886;Ocaña;45
6887;Olías del Rey;45
6888;Ontígola;45
6889;Orgaz;45
6890;Oropesa;45
6891;Otero;45
6892;Palomeque;45
6893;Pantoja;45
6894;Paredes de Escalona;45
6895;Parrillas;45
6896;Pelahustán;45
6897;Pepino;45
6898;Polán;45
6899;Portillo de Toledo;45
6900;Puebla de Almoradiel, La;45
6901;Puebla de Montalbán, La;45
6902;Pueblanueva, La;45
6903;Puente del Arzobispo, El;45
6904;Puerto de San Vicente;45
6905;Pulgar;45
6906;Quero;45
6907;Quintanar de la Orden;45
6908;Quismondo;45
6909;Real de San Vicente, El;45
6910;Recas;45
6911;Retamoso de la Jara;45
6912;Rielves;45
6913;Robledo del Mazo;45
6914;Romeral, El;45
6915;San Bartolomé de las Abiertas;45
6916;San Martín de Montalbán;45
6917;San Martín de Pusa;45
6918;San Pablo de los Montes;45
6919;San Román de los Montes;45
6920;Santa Ana de Pusa;45
6921;Santa Cruz de la Zarza;45
6922;Santa Cruz del Retamar;45
6923;Santa Olalla;45
6924;Santo Domingo-Caudilla;45
6925;Sartajada;45
6926;Segurilla;45
6927;Seseña;45
6928;Sevilleja de la Jara;45
6929;Sonseca;45
6930;Sotillo de las Palomas;45
6931;Talavera de la Reina;45
6932;Tembleque;45
6933;Toboso, El;45
6934;Toledo;45
6935;Torralba de Oropesa;45
6936;Torre de Esteban Hambrán, La;45
6937;Torrecilla de la Jara;45
6938;Torrico;45
6939;Torrijos;45
6940;Totanés;45
6941;Turleque;45
6942;Ugena;45
6943;Urda;45
6944;Valdeverdeja;45
6945;Valmojado;45
6946;Velada;45
6947;Ventas con Peña Aguilera, Las;45
6948;Ventas de Retamosa, Las;45
6949;Ventas de San Julián, Las;45
6950;Villa de Don Fadrique, La;45
6951;Villacañas;45
6952;Villafranca de los Caballeros;45
6953;Villaluenga de la Sagra;45
6954;Villamiel de Toledo;45
6955;Villaminaya;45
6956;Villamuelas;45
6957;Villanueva de Alcardete;45
6958;Villanueva de Bogas;45
6959;Villarejo de Montalbán;45
6960;Villarrubia de Santiago;45
6961;Villaseca de la Sagra;45
6962;Villasequilla;45
6963;Villatobas;45
6964;Viso de San Juan, El;45
6965;Yébenes, Los;45
6966;Yeles;45
6967;Yepes;45
6968;Yuncler;45
6969;Yunclillos;45
6970;Yuncos;45
6971;Ademuz;46
6972;Ador;46
6973;Agullent;46
6974;Aielo de Malferit;46
6975;Aielo de Rugat;46
6976;Alaquàs;46
6977;Albaida;46
6978;Albal;46
6979;Albalat de la Ribera;46
6980;Albalat dels Sorells;46
6981;Albalat dels Tarongers;46
6982;Alberic;46
6983;Alborache;46
6984;Alboraya;46
6985;Albuixech;46
6986;Alcàntera de Xúquer;46
6987;Alcàsser;46
6988;Alcublas;46
6989;Alcúdia, l';46
6990;Alcúdia de Crespins, l';46
6991;Aldaia;46
6992;Alfafar;46
6993;Alfara de la Baronia;46
6994;Alfara del Patriarca;46
6995;Alfarp;46
6996;Alfarrasí;46
6997;Alfauir;46
6998;Algar de Palancia;46
6999;Algemesí;46
7000;Algimia de Alfara;46
7001;Alginet;46
7002;Almàssera;46
7003;Almiserà;46
7004;Almoines;46
7005;Almussafes;46
7006;Alpuente;46
7007;Alqueria de la Comtessa, l';46
7008;Alzira;46
7009;Andilla;46
7010;Anna;46
7011;Antella;46
7012;Aras de los Olmos;46
7013;Atzeneta d'Albaida;46
7014;Ayora;46
7015;Barx;46
7016;Barxeta;46
7017;Bèlgida;46
7018;Bellreguard;46
7019;Bellús;46
7020;Benagéber;46
7021;Benaguasil;46
7022;Benavites;46
7023;Beneixida;46
7024;Benetússer;46
7025;Beniarjó;46
7026;Beniatjar;46
7027;Benicolet;46
7028;Benicull de Xúquer;46
7029;Benifaió;46
7030;Benifairó de la Valldigna;46
7031;Benifairó de les Valls;46
7032;Beniflá;46
7033;Benigánim;46
7034;Benimodo;46
7035;Benimuslem;46
7036;Beniparrell;46
7037;Benirredrà;46
7038;Benisanó;46
7039;Benissoda;46
7040;Benisuera;46
7041;Bétera;46
7042;Bicorp;46
7043;Bocairent;46
7044;Bolbaite;46
7045;Bonrepòs i Mirambell;46
7046;Bufali;46
7047;Bugarra;46
7048;Buñol;46
7049;Burjassot;46
7050;Calles;46
7051;Camporrobles;46
7052;Canals;46
7053;Canet d'En Berenguer;46
7054;Carcaixent;46
7055;Càrcer;46
7056;Carlet;46
7057;Carrícola;46
7058;Casas Altas;46
7059;Casas Bajas;46
7060;Casinos;46
7061;Castelló de Rugat;46
7062;Castellonet de la Conquesta;46
7063;Castielfabib;46
7064;Catadau;46
7065;Catarroja;46
7066;Caudete de las Fuentes;46
7067;Cerdà;46
7068;Chella;46
7069;Chelva;46
7070;Chera;46
7071;Cheste;46
7072;Chiva;46
7073;Chulilla;46
7074;Cofrentes;46
7075;Corbera;46
7076;Cortes de Pallás;46
7077;Cotes;46
7078;Cullera;46
7079;Daimús;46
7080;Domeño;46
7081;Dos Aguas;46
7082;Eliana, l';46
7083;Emperador;46
7084;Enguera;46
7085;Ènova, l';46
7086;Estivella;46
7087;Estubeny;46
7088;Faura;46
7089;Favara;46
7090;Foios;46
7091;Font de la Figuera, la;46
7092;Font d'En Carròs, la;46
7093;Fontanars dels Alforins;46
7094;Fortaleny;46
7095;Fuenterrobles;46
7096;Gandia;46
7097;Gátova;46
7098;Gavarda;46
7099;Genovés;46
7100;Gestalgar;46
7101;Gilet;46
7102;Godella;46
7103;Godelleta;46
7104;Granja de la Costera, la;46
7105;Guadasequies;46
7106;Guadassuar;46
7107;Guardamar de la Safor;46
7108;Higueruelas;46
7109;Jalance;46
7110;Jarafuel;46
7111;Llanera de Ranes;46
7112;Llaurí;46
7113;Llíria;46
7114;Llocnou de la Corona;46
7115;Llocnou de Sant Jeroni;46
7116;Llocnou d'En Fenollet;46
7117;Llombai;46
7118;Llosa de Ranes, la;46
7119;Llutxent;46
7120;Loriguilla;46
7121;Losa del Obispo;46
7122;Macastre;46
7123;Manises;46
7124;Manuel;46
7125;Marines;46
7126;Massalavés;46
7127;Massalfassar;46
7128;Massamagrell;46
7129;Massanassa;46
7130;Meliana;46
7131;Millares;46
7132;Miramar;46
7133;Mislata;46
7134;Mogente/Moixent;46
7135;Moncada;46
7136;Montaverner;46
7137;Montesa;46
7138;Montitxelvo/Montichelvo;46
7139;Montroy;46
7140;Montserrat;46
7141;Museros;46
7142;Náquera;46
7143;Navarrés;46
7144;Novelé/Novetlè;46
7145;Oliva;46
7146;Olleria, l';46
7147;Olocau;46
7148;Ontinyent;46
7149;Otos;46
7150;Paiporta;46
7151;Palma de Gandía;46
7152;Palmera;46
7153;Palomar, el;46
7154;Paterna;46
7155;Pedralba;46
7156;Petrés;46
7157;Picanya;46
7158;Picassent;46
7159;Piles;46
7160;Pinet;46
7161;Pobla de Farnals, la;46
7162;Pobla de Vallbona, la;46
7163;Pobla del Duc, la;46
7164;Pobla Llarga, la;46
7165;Polinyà de Xúquer;46
7166;Potríes;46
7167;Puçol;46
7168;Puebla de San Miguel;46
7169;Puig;46
7170;Quart de les Valls;46
7171;Quart de Poblet;46
7172;Quartell;46
7173;Quatretonda;46
7174;Quesa;46
7175;Rafelbuñol/Rafelbunyol;46
7176;Rafelcofer;46
7177;Rafelguaraf;46
7178;Ráfol de Salem;46
7179;Real;46
7180;Real de Gandía;46
7181;Requena;46
7182;Riba-roja de Túria;46
7183;Riola;46
7184;Rocafort;46
7185;Rotglà i Corberà;46
7186;Rótova;46
7187;Rugat;46
7188;Sagunto/Sagunt;46
7189;Salem;46
7190;San Antonio de Benagéber;46
7191;Sant Joanet;46
7192;Sedaví;46
7193;Segart;46
7194;Sellent;46
7195;Sempere;46
7196;Senyera;46
7197;Serra;46
7198;Siete Aguas;46
7199;Silla;46
7200;Simat de la Valldigna;46
7201;Sinarcas;46
7202;Sollana;46
7203;Sot de Chera;46
7204;Sueca;46
7205;Sumacàrcer;46
7206;Tavernes Blanques;46
7207;Tavernes de la Valldigna;46
